setting,iteration,avg_loss_mean,avg_loss_sem
YOLOv4 no aug,368,0.89563,0.0699762303381179
YOLOv4 no aug,369,0.87656,0.08284672608095828
YOLOv4 no aug,370,0.881071,0.08245130741433596
YOLOv4 no aug,371,0.8850210000000001,0.06891219979316676
YOLOv4 no aug,372,0.895988,0.05050146676417757
YOLOv4 no aug,373,0.8783173333333334,0.06165491648774742
YOLOv4 no aug,374,0.8738666666666667,0.06451115755261085
YOLOv4 no aug,375,0.879003,0.056883786919765936
YOLOv4 no aug,376,0.8464526666666666,0.049654642019765986
YOLOv4 no aug,377,0.8585986666666666,0.04761490573806113
YOLOv4 no aug,378,0.8606686666666666,0.02477156885311153
YOLOv4 no aug,379,0.858711,0.02873387189943838
YOLOv4 no aug,380,0.8630393333333334,0.011208037671441153
YOLOv4 no aug,381,0.8727513333333334,0.014696172396617815
YOLOv4 no aug,382,0.8610933333333333,0.014383218477718314
YOLOv4 no aug,383,0.8756406666666666,0.010938682344983096
YOLOv4 no aug,384,0.8515633333333333,0.017904325495378064
YOLOv4 no aug,385,0.840526,0.009552694192390592
YOLOv4 no aug,386,0.825956,0.02409196282995637
YOLOv4 no aug,387,0.8376256666666667,0.039922974005507705
YOLOv4 no aug,388,0.8302856666666667,0.016019039186057463
YOLOv4 no aug,389,0.8461833333333333,0.03386268125992258
YOLOv4 no aug,390,0.8714003333333333,0.02113412140223588
YOLOv4 no aug,391,0.8613056666666666,0.01839075479086644
YOLOv4 no aug,392,0.8552953333333333,0.013173505687975054
YOLOv4 no aug,393,0.855715,0.03944485468769449
YOLOv4 no aug,394,0.8524253333333333,0.033099151939454736
YOLOv4 no aug,395,0.8816036666666666,0.05236876397985518
YOLOv4 no aug,396,0.8704606666666667,0.05017284124016809
YOLOv4 no aug,397,0.8609863333333333,0.06566713195435835
YOLOv4 no aug,398,0.8747486666666666,0.04496416548146361
YOLOv4 no aug,399,0.879766,0.04753255028223643
YOLOv4 no aug,400,0.879864,0.024569522061556937
YOLOv4 no aug,401,0.8621673333333333,0.035883749694131876
YOLOv4 no aug,402,0.8647956666666667,0.03042592942613988
YOLOv4 no aug,403,0.874108,0.027878833984464533
YOLOv4 no aug,404,0.8908686666666666,0.03467863369729426
YOLOv4 no aug,405,0.8863493333333333,0.036498910231829
YOLOv4 no aug,406,0.885636,0.03467689459856518
YOLOv4 no aug,407,0.8881743333333333,0.05338273105706667
YOLOv4 no aug,408,0.8978069999999999,0.0548721592825846
YOLOv4 no aug,409,0.890695,0.033320973430158586
YOLOv4 no aug,410,0.907165,0.03712507564077594
YOLOv4 no aug,411,0.9317076666666666,0.02839592893552014
YOLOv4 no aug,412,0.9165869999999999,0.02942779523398474
YOLOv4 no aug,413,0.886117,0.02841841062292774
YOLOv4 no aug,414,0.8597246666666667,0.02090665948394861
YOLOv4 no aug,415,0.9097523333333334,0.030432839282225663
YOLOv4 no aug,416,0.9197033333333332,0.024064524888538965
YOLOv4 no aug,417,0.91213,0.01577160367030993
YOLOv4 no aug,418,0.9445213333333333,0.011806359731564634
YOLOv4 no aug,419,0.9351536666666665,0.011609948698326723
YOLOv4 no aug,420,0.9430416666666667,0.017097198457967033
YOLOv4 no aug,421,0.9509316666666666,0.039823566114941436
YOLOv4 no aug,422,0.934653,0.042796940887560336
YOLOv4 no aug,423,0.9107469999999999,0.048303750127017396
YOLOv4 no aug,424,0.8888813333333333,0.05047721622122644
YOLOv4 no aug,425,0.8770146666666667,0.031183633540332975
YOLOv4 no aug,426,0.873688,0.018663778797446157
YOLOv4 no aug,427,0.8894876666666667,0.03668849203012363
YOLOv4 no aug,428,0.8645473333333333,0.033894624255838036
YOLOv4 no aug,429,0.859323,0.015741002710543347
YOLOv4 no aug,430,0.8656236666666667,0.050861187036656735
YOLOv4 no aug,431,0.890697,0.054708390401595024
YOLOv4 no aug,432,0.901634,0.06721360204601448
YOLOv4 no aug,433,0.8884630000000001,0.07891233607829216
YOLOv4 no aug,434,0.8977063333333333,0.08736156983924784
YOLOv4 no aug,435,0.880505,0.08835613487660791
YOLOv4 no aug,436,0.8601993333333334,0.06235467945640577
YOLOv4 no aug,437,0.8469906666666667,0.05944393407330231
YOLOv4 no aug,438,0.8651196666666667,0.04891269847504954
YOLOv4 no aug,439,0.8743340000000001,0.04765980074444292
YOLOv4 no aug,440,0.8675816666666667,0.03758290356147474
YOLOv4 no aug,441,0.8614783333333333,0.05363654800703631
YOLOv4 no aug,442,0.8219613333333333,0.04131521777881741
YOLOv4 no aug,443,0.844462,0.054695319336606284
YOLOv4 no aug,444,0.843876,0.06326606329094084
YOLOv4 no aug,445,0.8426803333333334,0.05660956975145142
YOLOv4 no aug,446,0.8455576666666667,0.06293337104783474
YOLOv4 no aug,447,0.8458009999999999,0.06280636795739745
YOLOv4 no aug,448,0.8369996666666667,0.059350182390433964
YOLOv4 no aug,449,0.8486596666666667,0.035153874382649664
YOLOv4 no aug,450,0.8610639999999999,0.028281960487208106
YOLOv4 no aug,451,0.8715623333333333,0.039445508659978576
YOLOv4 no aug,452,0.8686919999999999,0.04037845444045625
YOLOv4 no aug,453,0.8609916666666667,0.022183913693885875
YOLOv4 no aug,454,0.8853646666666667,0.007144940781964391
YOLOv4 no aug,455,0.8855443333333334,0.025146661371066942
YOLOv4 no aug,456,0.904923,0.00408472312403177
YOLOv4 no aug,457,0.8884743333333333,0.015601523615054748
YOLOv4 no aug,458,0.8967966666666666,0.019480138041377226
YOLOv4 no aug,459,0.90094,0.027575644815670236
YOLOv4 no aug,460,0.9272416666666667,0.04215634826189025
YOLOv4 no aug,461,0.8968846666666668,0.04688987145903093
YOLOv4 no aug,462,0.8701646666666667,0.03732439756751309
YOLOv4 no aug,463,0.8668883333333333,0.03638901309614087
YOLOv4 no aug,464,0.865243,0.03362964327791777
YOLOv4 no aug,465,0.8666360000000001,0.02647455871209188
YOLOv4 no aug,466,0.8551803333333333,0.02751961374688566
YOLOv4 no aug,467,0.8546469999999999,0.026792190510171683
YOLOv4 no aug,468,0.8436356666666667,0.012218923770574507
YOLOv4 no aug,469,0.8405596666666666,0.010577819881452165
YOLOv4 no aug,470,0.8468433333333333,0.008310332771783446
YOLOv4 no aug,471,0.8636373333333333,0.00197042925385421
YOLOv4 no aug,472,0.8699476666666667,0.019856260719928576
YOLOv4 no aug,473,0.891467,0.02852669084091832
YOLOv4 no aug,474,0.8783623333333334,0.03152765205515806
YOLOv4 no aug,475,0.8746656666666667,0.026890990599909913
YOLOv4 no aug,476,0.8569503333333334,0.011595870332914985
YOLOv4 no aug,477,0.8617400000000001,0.009341564661946807
YOLOv4 no aug,478,0.8357813333333333,0.010581522516999982
YOLOv4 no aug,479,0.8089606666666667,0.01821604897092428
YOLOv4 no aug,480,0.8298846666666666,0.023136599666137434
YOLOv4 no aug,481,0.8332596666666667,0.018763686287910256
YOLOv4 no aug,482,0.8366476666666668,0.03402253986860933
YOLOv4 no aug,483,0.8523173333333333,0.04087127750361833
YOLOv4 no aug,484,0.8376750000000001,0.04184249235326848
YOLOv4 no aug,485,0.8608246666666667,0.0322708708091024
YOLOv4 no aug,486,0.8782026666666667,0.039955798596004115
YOLOv4 no aug,487,0.886067,0.0368886461710556
YOLOv4 no aug,488,0.8793156666666667,0.042755549286353216
YOLOv4 no aug,489,0.8771619999999999,0.056997986517069166
YOLOv4 no aug,490,0.8678416666666667,0.04873047383425602
YOLOv4 no aug,491,0.8765550000000001,0.05530720576320353
YOLOv4 no aug,492,0.8936843333333333,0.035296097184312675
YOLOv4 no aug,493,0.8779073333333334,0.034973099006395086
YOLOv4 no aug,494,0.8715289999999999,0.013387722186142521
YOLOv4 no aug,495,0.8549993333333333,0.0011311728917858437
YOLOv4 no aug,496,0.840818,0.00948400564107802
YOLOv4 no aug,497,0.8665466666666667,0.007942383297502357
YOLOv4 no aug,498,0.8603766666666667,0.00969168860989204
YOLOv4 no aug,499,0.8832283333333333,0.024496409780029208
YOLOv4 no aug,500,0.91643,0.004201178445785575
YOLOv4 no aug,501,0.896741,0.018586157940790236
YOLOv4 no aug,502,0.8843670000000001,0.02844329570097908
YOLOv4 no aug,503,0.903037,0.007413747320575045
YOLOv4 no aug,504,0.8768553333333333,0.0025333722146139133
YOLOv4 no aug,505,0.8667570000000001,0.006062558398344158
YOLOv4 no aug,506,0.8612006666666666,0.0038822760220147867
YOLOv4 no aug,507,0.8803593333333333,0.010172113781204872
YOLOv4 no aug,508,0.8832966666666667,0.010616459113617478
YOLOv4 no aug,509,0.8448676666666667,0.019446013656045587
YOLOv4 no aug,510,0.835017,0.02182365162692381
YOLOv4 no aug,511,0.831387,0.026323900059325042
YOLOv4 no aug,512,0.8439173333333333,0.01797707356916335
YOLOv4 no aug,513,0.8480496666666667,0.01967825921614456
YOLOv4 no aug,514,0.8623983333333333,0.027647048874056068
YOLOv4 no aug,515,0.8494963333333333,0.03302964198682417
YOLOv4 no aug,516,0.8513423333333333,0.03583186475905365
YOLOv4 no aug,517,0.8661556666666668,0.0355223378844605
YOLOv4 no aug,518,0.866499,0.034217023190219235
YOLOv4 no aug,519,0.8461073333333333,0.036323812466632834
YOLOv4 no aug,520,0.8517703333333334,0.024262942452316968
YOLOv4 no aug,521,0.8514186666666667,0.03630959599671202
YOLOv4 no aug,522,0.858113,0.02696610941533834
YOLOv4 no aug,523,0.8523900000000001,0.03228783554219763
YOLOv4 no aug,524,0.869943,0.010503678133555598
YOLOv4 no aug,525,0.8539786666666668,0.013647482482535434
YOLOv4 no aug,526,0.8540360000000001,0.030528743870872455
YOLOv4 no aug,527,0.8482833333333334,0.05006775862879337
YOLOv4 no aug,528,0.8495863333333332,0.04828498227652616
YOLOv4 no aug,529,0.8447589999999999,0.026342463387719305
YOLOv4 no aug,530,0.8326003333333333,0.017460233774049087
YOLOv4 no aug,531,0.828447,0.006100179041088317
YOLOv4 no aug,532,0.8224343333333334,0.013338787730191667
YOLOv4 no aug,533,0.8173186666666666,0.010273239124595095
YOLOv4 no aug,534,0.8307306666666667,0.039514007665355566
YOLOv4 no aug,535,0.8029063333333334,0.0465843430290097
YOLOv4 no aug,536,0.8190686666666668,0.04519301484497109
YOLOv4 no aug,537,0.8100416666666668,0.04066108505821151
YOLOv4 no aug,538,0.7977653333333333,0.03313704863308004
YOLOv4 no aug,539,0.811153,0.05570619158585519
YOLOv4 no aug,540,0.7698046666666666,0.054550291781478535
YOLOv4 no aug,541,0.7744443333333333,0.04865074802553858
YOLOv4 no aug,542,0.8013560000000001,0.04936383238769052
YOLOv4 no aug,543,0.7880636666666666,0.04680132290627883
YOLOv4 no aug,544,0.80044,0.038384966445211326
YOLOv4 no aug,545,0.789109,0.04149270608592954
YOLOv4 no aug,546,0.789714,0.04007723933023997
YOLOv4 no aug,547,0.7682393333333333,0.04815179847570018
YOLOv4 no aug,548,0.789713,0.04421503082663182
YOLOv4 no aug,549,0.7886583333333334,0.04193245887270521
YOLOv4 no aug,550,0.7885456666666667,0.05335862408375156
YOLOv4 no aug,551,0.8044993333333333,0.038295349867111084
YOLOv4 no aug,552,0.7816143333333333,0.03267526082697903
YOLOv4 no aug,553,0.7791686666666666,0.03504270745025909
YOLOv4 no aug,554,0.7759406666666667,0.03803354398568597
YOLOv4 no aug,555,0.8015889999999999,0.01614292204032466
YOLOv4 no aug,556,0.7909916666666668,0.018469614869954513
YOLOv4 no aug,557,0.8378256666666667,0.038520302414585386
YOLOv4 no aug,558,0.8118873333333333,0.030728003223625053
YOLOv4 no aug,559,0.8067563333333334,0.025464579650522
YOLOv4 no aug,560,0.791125,0.023393548968323172
YOLOv4 no aug,561,0.7746383333333333,0.020193948634292514
YOLOv4 no aug,562,0.7805376666666667,0.014936922779177481
YOLOv4 no aug,563,0.7725433333333332,0.016872234285291828
YOLOv4 no aug,564,0.7760946666666667,0.03307857314704558
YOLOv4 no aug,565,0.7616463333333333,0.042854950053769894
YOLOv4 no aug,566,0.7334489999999999,0.03742592696246816
YOLOv4 no aug,567,0.7391359999999999,0.01893615104326466
YOLOv4 no aug,568,0.7386503333333333,0.030419680605014772
YOLOv4 no aug,569,0.7380333333333334,0.025160387658204147
YOLOv4 no aug,570,0.7498356666666668,0.015527664477026533
YOLOv4 no aug,571,0.7760176666666666,0.012601122388281302
YOLOv4 no aug,572,0.7722633333333334,0.012517394035678699
YOLOv4 no aug,573,0.8020066666666666,0.010931392139664157
YOLOv4 no aug,574,0.803624,0.01165216788127142
YOLOv4 no aug,575,0.8040033333333333,0.011041360579405255
YOLOv4 no aug,576,0.8014936666666667,0.009690399791087628
YOLOv4 no aug,577,0.8097073333333333,0.01039395873145124
YOLOv4 no aug,578,0.807551,0.010479492656294654
YOLOv4 no aug,579,0.8089666666666667,0.020555396260944346
YOLOv4 no aug,580,0.7954720000000001,0.009929479610399172
YOLOv4 no aug,581,0.8062736666666667,0.00569459780064501
YOLOv4 no aug,582,0.8381029999999999,0.025740389876612205
YOLOv4 no aug,583,0.8358923333333333,0.027612437549851408
YOLOv4 no aug,584,0.8292493333333333,0.0284430198603766
YOLOv4 no aug,585,0.8280813333333333,0.02857212301255271
YOLOv4 no aug,586,0.8244053333333333,0.011592151156901143
YOLOv4 no aug,587,0.807741,0.01714984702555684
YOLOv4 no aug,588,0.817662,0.03428291496260689
YOLOv4 no aug,589,0.8310276666666666,0.043691211444001475
YOLOv4 no aug,590,0.8172173333333334,0.044743223547755756
YOLOv4 no aug,591,0.811727,0.0407414139338994
YOLOv4 no aug,592,0.7930256666666667,0.03278846830992736
YOLOv4 no aug,593,0.7635936666666666,0.03630059287547671
YOLOv4 no aug,594,0.7817059999999999,0.047242937380452266
YOLOv4 no aug,595,0.7833853333333334,0.046839034762091836
YOLOv4 no aug,596,0.777698,0.044704066943996666
YOLOv4 no aug,597,0.772828,0.03271492993013027
YOLOv4 no aug,598,0.7822096666666667,0.020295661394604612
YOLOv4 no aug,599,0.772574,0.0035402136941151104
YOLOv4 no aug,600,0.7647793333333333,0.014529636108466195
YOLOv4 no aug,601,0.7510143333333333,0.01488924791399635
YOLOv4 no aug,602,0.7334263333333334,0.015247242748918392
YOLOv4 no aug,603,0.7538253333333333,0.02388358497890222
YOLOv4 no aug,604,0.7259803333333333,0.024922653833633197
YOLOv4 no aug,605,0.7141136666666666,0.022516274413064977
YOLOv4 no aug,606,0.72047,0.02706642268568196
YOLOv4 no aug,607,0.715747,0.020494286260646744
YOLOv4 no aug,608,0.7304013333333333,0.016651387573145722
YOLOv4 no aug,609,0.7415856666666666,0.010596313420766251
YOLOv4 no aug,610,0.7526586666666667,0.031060815219680113
YOLOv4 no aug,611,0.749202,0.019220095759386824
YOLOv4 no aug,612,0.7376853333333333,0.019312946921114287
YOLOv4 no aug,613,0.7149816666666666,0.019482122483047
YOLOv4 no aug,614,0.7431703333333334,0.013432141580717654
YOLOv4 no aug,615,0.7426836666666666,0.015454672835244512
YOLOv4 no aug,616,0.7388396666666667,0.030715269695127945
YOLOv4 no aug,617,0.7448833333333332,0.04186041711980954
YOLOv4 no aug,618,0.7585196666666666,0.03203090773161308
YOLOv4 no aug,619,0.7846403333333333,0.0272988799790598
YOLOv4 no aug,620,0.7686816666666667,0.026803743683382068
YOLOv4 no aug,621,0.7665000000000001,0.033568662772492645
YOLOv4 no aug,622,0.7610473333333333,0.021343427843509843
YOLOv4 no aug,623,0.7463630000000001,0.01769266788813943
YOLOv4 no aug,624,0.7520383333333335,0.02359050533818874
YOLOv4 no aug,625,0.7321963333333333,0.03218600965395438
YOLOv4 no aug,626,0.7517466666666667,0.015153068031846816
YOLOv4 no aug,627,0.7400873333333333,0.017432421607771878
YOLOv4 no aug,628,0.7292583333333332,0.00437879288287434
YOLOv4 no aug,629,0.7446176666666666,0.013754657712127118
YOLOv4 no aug,630,0.7553126666666667,0.010444274832547146
YOLOv4 no aug,631,0.773152,0.021965843757980268
YOLOv4 no aug,632,0.7770320000000001,0.04278622032072166
YOLOv4 no aug,633,0.7694226666666667,0.043084352033088684
YOLOv4 no aug,634,0.7597896666666667,0.044764495612532526
YOLOv4 no aug,635,0.7451016666666667,0.0425931675128509
YOLOv4 no aug,636,0.7399446666666667,0.03292243863149333
YOLOv4 no aug,637,0.7415303333333333,0.020604578013420003
YOLOv4 no aug,638,0.7289553333333333,0.0282649373448998
YOLOv4 no aug,639,0.7190976666666667,0.027735400569989552
YOLOv4 no aug,640,0.7216629999999999,0.025740121490259796
YOLOv4 no aug,641,0.7192820000000001,0.030330837646417443
YOLOv4 no aug,642,0.7329530000000001,0.040436415432132465
YOLOv4 no aug,643,0.7248603333333333,0.02525543224954012
YOLOv4 no aug,644,0.729612,0.018009957690122425
YOLOv4 no aug,645,0.740332,0.020825430759850636
YOLOv4 no aug,646,0.747073,0.020458827491655854
YOLOv4 no aug,647,0.7463823333333334,0.01474929811136033
YOLOv4 no aug,648,0.7288796666666667,0.008931022530732096
YOLOv4 no aug,649,0.7475323333333334,0.009642048560572835
YOLOv4 no aug,650,0.7357170000000001,0.02021900524259293
YOLOv4 no aug,651,0.7483323333333334,0.02870885629518839
YOLOv4 no aug,652,0.7404436666666667,0.023038099403186674
YOLOv4 no aug,653,0.733305,0.05478147840587485
YOLOv4 no aug,654,0.7379253333333334,0.03696697445618783
YOLOv4 no aug,655,0.7551596666666667,0.05249444936477676
YOLOv4 no aug,656,0.751477,0.04329894079920815
YOLOv4 no aug,657,0.7425386666666666,0.04616034458397284
YOLOv4 no aug,658,0.7551086666666667,0.033606837882259086
YOLOv4 no aug,659,0.7724056666666668,0.02113282837461922
YOLOv4 no aug,660,0.7605919999999999,0.03513569985072162
YOLOv4 no aug,661,0.735777,0.03837095527870005
YOLOv4 no aug,662,0.7537073333333334,0.05119640913297641
YOLOv4 no aug,663,0.753844,0.03950035569882039
YOLOv4 no aug,664,0.7521646666666667,0.03158079166378053
YOLOv4 no aug,665,0.7575503333333334,0.022005879830425113
YOLOv4 no aug,666,0.759135,0.014791362490769195
YOLOv4 no aug,667,0.758504,0.005913284479317154
YOLOv4 no aug,668,0.7499423333333333,0.004900707647314264
YOLOv4 no aug,669,0.7522353333333335,0.012932009605797719
YOLOv4 no aug,670,0.755204,0.021064100273530163
YOLOv4 no aug,671,0.7385833333333333,0.01996960395478864
YOLOv4 no aug,672,0.7188103333333332,0.01499898061350985
YOLOv4 no aug,673,0.6958646666666667,0.021736834009988173
YOLOv4 no aug,674,0.6838693333333333,0.016424758469389362
YOLOv4 no aug,675,0.7091263333333333,0.0037739529379389168
YOLOv4 no aug,676,0.7057763333333334,0.01553042966065153
YOLOv4 no aug,677,0.6890473333333333,0.003989831672862637
YOLOv4 no aug,678,0.6968996666666666,0.012922577984975675
YOLOv4 no aug,679,0.7044630000000001,0.007933411015025852
YOLOv4 no aug,680,0.7006303333333334,0.007536693048752288
YOLOv4 no aug,681,0.7083323333333333,0.023128356652482786
YOLOv4 no aug,682,0.700844,0.008563726525292605
YOLOv4 no aug,683,0.7101653333333333,0.009600605611684656
YOLOv4 no aug,684,0.6944720000000001,0.019098474947841615
YOLOv4 no aug,685,0.6888423333333332,0.0071221307985118686
YOLOv4 no aug,686,0.6859696666666667,0.0199177589212352
YOLOv4 no aug,687,0.6880873333333333,0.019512477224700217
YOLOv4 no aug,688,0.7067323333333334,0.036840023671424416
YOLOv4 no aug,689,0.706389,0.04029850864486179
YOLOv4 no aug,690,0.6977533333333333,0.033072923146351074
YOLOv4 no aug,691,0.7075893333333334,0.02062650020671895
YOLOv4 no aug,692,0.7164616666666667,0.015054978050834581
YOLOv4 no aug,693,0.7427603333333334,0.012289305978957636
YOLOv4 no aug,694,0.7289796666666667,0.015920251488102936
YOLOv4 no aug,695,0.7441650000000001,0.018533154516523435
YOLOv4 no aug,696,0.7492666666666666,0.03438632553953841
YOLOv4 no aug,697,0.7349353333333334,0.03048940510151754
YOLOv4 no aug,698,0.7588333333333334,0.026236507836304056
YOLOv4 no aug,699,0.7392736666666666,0.01145618697958055
YOLOv4 no aug,700,0.7492646666666666,0.020658723374023944
YOLOv4 no aug,701,0.766009,0.03798928312476209
YOLOv4 no aug,702,0.7474516666666666,0.05042169397304213
YOLOv4 no aug,703,0.7390786666666668,0.04692511323493116
YOLOv4 no aug,704,0.7487996666666666,0.04735755577284135
YOLOv4 no aug,705,0.7531573333333332,0.020850372069688476
YOLOv4 no aug,706,0.7262750000000001,0.0223705935549328
YOLOv4 no aug,707,0.750394,0.020719063789981753
YOLOv4 no aug,708,0.7572083333333334,0.016721054047052288
YOLOv4 no aug,709,0.7457103333333334,0.01811265846798248
YOLOv4 no aug,710,0.7465483333333333,0.03548673632186787
YOLOv4 no aug,711,0.7580243333333333,0.03781419737935006
YOLOv4 no aug,712,0.7523126666666666,0.041192320313109064
YOLOv4 no aug,713,0.7731326666666667,0.049192987346888296
YOLOv4 no aug,714,0.783941,0.04827721972455887
YOLOv4 no aug,715,0.775651,0.02707770672219739
YOLOv4 no aug,716,0.774463,0.017222990864926263
YOLOv4 no aug,717,0.7616323333333334,0.019351588438965703
YOLOv4 no aug,718,0.756816,0.0026815846061610635
YOLOv4 no aug,719,0.743656,0.0038580111888553846
YOLOv4 no aug,720,0.7336066666666667,0.016247310591123835
YOLOv4 no aug,721,0.7320823333333334,0.031268939233331475
YOLOv4 no aug,722,0.7357533333333334,0.01881271515343929
YOLOv4 no aug,723,0.730219,0.03414894629413915
YOLOv4 no aug,724,0.719503,0.03981176060328573
YOLOv4 no aug,725,0.7069036666666667,0.04004082928850391
YOLOv4 no aug,726,0.7075063333333333,0.03533316284235598
YOLOv4 no aug,727,0.7187413333333333,0.03873086953294203
YOLOv4 no aug,728,0.711604,0.03237422623528372
YOLOv4 no aug,729,0.7070373333333334,0.03539506982774736
YOLOv4 no aug,730,0.704538,0.02452809259468279
YOLOv4 no aug,731,0.7340923333333333,0.03306677202436171
YOLOv4 no aug,732,0.7367206666666667,0.038258369020530786
YOLOv4 no aug,733,0.7292013333333333,0.025161968294321598
YOLOv4 no aug,734,0.7393926666666667,0.0011056704351257488
YOLOv4 no aug,735,0.7380016666666668,0.015326883161440385
YOLOv4 no aug,736,0.7415476666666666,0.00972457841988251
YOLOv4 no aug,737,0.7414993333333332,0.013830981844315231
YOLOv4 no aug,738,0.7338163333333334,0.006139973950360973
YOLOv4 no aug,739,0.7403029999999999,0.009573127127537806
YOLOv4 no aug,740,0.7404163333333335,0.02050955454037081
YOLOv4 no aug,741,0.7281276666666666,0.02236533717111767
YOLOv4 no aug,742,0.7168549999999999,0.0351979836685759
YOLOv4 no aug,743,0.743928,0.04481211126470164
YOLOv4 no aug,744,0.735036,0.05226114045190111
YOLOv4 no aug,745,0.7274536666666666,0.026972369605044184
YOLOv4 no aug,746,0.721545,0.01565799445437804
YOLOv4 no aug,747,0.7261009999999999,0.01439250695095657
YOLOv4 no aug,748,0.7267733333333334,0.022826063497190623
YOLOv4 no aug,749,0.7092836666666665,0.010963488881028913
YOLOv4 no aug,750,0.7044406666666667,0.00885903475429338
YOLOv4 no aug,751,0.7137236666666666,0.02051037896881588
YOLOv4 no aug,752,0.6965736666666666,0.02464348997425305
YOLOv4 no aug,753,0.6792223333333333,0.016912191798949202
YOLOv4 no aug,754,0.6922966666666667,0.030819549100818744
YOLOv4 no aug,755,0.677559,0.03488102832964265
YOLOv4 no aug,756,0.7111376666666667,0.01960250736796475
YOLOv4 no aug,757,0.7084876666666666,0.029134731103005657
YOLOv4 no aug,758,0.6981416666666668,0.0315188994009062
YOLOv4 no aug,759,0.7050890000000001,0.04821554764112231
YOLOv4 no aug,760,0.6921086666666666,0.04860331350272785
YOLOv4 no aug,761,0.6769273333333333,0.047048016310762525
YOLOv4 no aug,762,0.6628633333333332,0.03432045670021178
YOLOv4 no aug,763,0.6357013333333333,0.03369592077355622
YOLOv4 no aug,764,0.6435036666666667,0.03331263876935864
YOLOv4 no aug,765,0.634527,0.04645139312227353
YOLOv4 no aug,766,0.634172,0.04384455374388018
YOLOv4 no aug,767,0.6403900000000001,0.02605420362116895
YOLOv4 no aug,768,0.618036,0.024140869129617822
YOLOv4 no aug,769,0.615735,0.01148891493280951
YOLOv4 no aug,770,0.623764,0.008528221698181473
YOLOv4 no aug,771,0.6167413333333334,0.014522239523495612
YOLOv4 no aug,772,0.5979986666666667,0.014884758796985737
YOLOv4 no aug,773,0.6146986666666666,0.02610140923611428
YOLOv4 no aug,774,0.6267010000000001,0.04106226888925324
YOLOv4 no aug,775,0.6289063333333333,0.044228391742308616
YOLOv4 no aug,776,0.634174,0.04458822798676799
YOLOv4 no aug,777,0.6560226666666668,0.05603151114130136
YOLOv4 no aug,778,0.6494693333333332,0.03793918049252573
YOLOv4 no aug,779,0.6519149999999999,0.026940191146315233
YOLOv4 no aug,780,0.6407053333333333,0.026045595611883757
YOLOv4 no aug,781,0.645096,0.023445049776018825
YOLOv4 no aug,782,0.6419503333333334,0.0158424081748255
YOLOv4 no aug,783,0.630608,0.01173713739944001
YOLOv4 no aug,784,0.6341903333333333,0.014018266492132498
YOLOv4 no aug,785,0.6588003333333333,0.010304463019056888
YOLOv4 no aug,786,0.649089,0.0118834254461133
YOLOv4 no aug,787,0.6512836666666666,0.02077603416064879
YOLOv4 no aug,788,0.6497706666666667,0.016518137267191424
YOLOv4 no aug,789,0.6373446666666668,0.021421197891600546
YOLOv4 no aug,790,0.6325003333333333,0.024090704163870158
YOLOv4 no aug,791,0.6155446666666666,0.01774819621194725
YOLOv4 no aug,792,0.6060300000000001,0.012795040718966078
YOLOv4 no aug,793,0.6111460000000001,0.008703921204453414
YOLOv4 no aug,794,0.6148916666666667,0.017391785650447484
YOLOv4 no aug,795,0.6184393333333333,0.011262353104233791
YOLOv4 no aug,796,0.606475,0.0029805843386826163
YOLOv4 no aug,797,0.5993263333333333,0.008585281539420321
YOLOv4 no aug,798,0.599059,0.013945486402417098
YOLOv4 no aug,799,0.6209693333333334,0.016221947831393246
YOLOv4 no aug,800,0.6165526666666666,0.01570528782855563
YOLOv4 no aug,801,0.6058653333333334,0.023447643977830928
YOLOv4 no aug,802,0.6252043333333334,0.026461294263718686
YOLOv4 no aug,803,0.6121949999999999,0.03363296646149429
YOLOv4 no aug,804,0.6156183333333334,0.028761943428387768
YOLOv4 no aug,805,0.61124,0.027178713895252657
YOLOv4 no aug,806,0.5972643333333333,0.03104878748214026
YOLOv4 no aug,807,0.601803,0.019353040079877214
YOLOv4 no aug,808,0.5988203333333333,0.016879670359472215
YOLOv4 no aug,809,0.620102,0.014708056443097188
YOLOv4 no aug,810,0.6041843333333333,0.011694997396797966
YOLOv4 no aug,811,0.5986946666666667,0.0177273015838408
YOLOv4 no aug,812,0.597807,0.0170020846466936
YOLOv4 no aug,813,0.5771510000000001,0.017545137056555977
YOLOv4 no aug,814,0.5902113333333334,0.028362564084448413
YOLOv4 no aug,815,0.5883843333333333,0.01879954078635375
YOLOv4 no aug,816,0.5993863333333334,0.02590113930784597
YOLOv4 no aug,817,0.6134686666666668,0.027555137333071765
YOLOv4 no aug,818,0.6195039999999999,0.009801280341533616
YOLOv4 no aug,819,0.610176,0.015017941614393557
YOLOv4 no aug,820,0.6216400000000001,0.007434305437183311
YOLOv4 no aug,821,0.6333286666666668,0.01610527249415889
YOLOv4 no aug,822,0.6263373333333333,0.030088165787306557
YOLOv4 no aug,823,0.597128,0.027010641871923993
YOLOv4 no aug,824,0.591573,0.008405890216588207
YOLOv4 no aug,825,0.5905316666666667,0.009800557098677819
YOLOv4 no aug,826,0.5925326666666667,0.02289965356603554
YOLOv4 no aug,827,0.5977146666666667,0.019044467808555607
YOLOv4 no aug,828,0.6216876666666667,0.02446373170180253
YOLOv4 no aug,829,0.6064170000000001,0.011766194683640633
YOLOv4 no aug,830,0.6119556666666667,0.01833264985695681
